0.2607965515403836,0.4491869627660017,0.5052707978885996,0.6165118604363573,0.8410297773224474,0.09537073616641867,0.921327462850768,0.7290282681425803,0.6032308015205007,0.9464462782467061
0.10445145956721535,0.9123949874313448,0.35284347169463826,0.7257521200463098,0.09968057642580241,0.18433254184941705,0.6813683646829019,0.22245626797214946,0.9715989736714982,0.9717337974983303
0.05247127521053119,0.458144565587954,0.9497530515825835,0.3319403517893642,0.6908575374077345,0.22438926607621112,0.23646789330256013,0.4706735059234235,0.05592515089476591,0.05578148515429482
0.3259711302039169,0.8950294450987273,0.7613111580051198,0.5085754949731294,0.7784589041538128,0.9862369723907393,0.16179735242017124,0.9520059465859795,0.2687137327637751,0.2544153619822198
0.47064311747580945,0.9475048270392531,0.38611237679203025,0.04635913810948,0.1932641602084868,0.6904571128269931,0.1013364236950941,0.01741517718162422,0.86727852392161,0.9197996630106112
0.034826852388121776,0.2498069323365748,0.5842914298539837,0.16268116578832859,0.6629985829674269,0.502299838546667,0.5353936116404522,0.17456518996019077,0.380458989722781,0.7098904017253214
0.8701979638111215,0.9595725842954594,0.899950097495428,0.5172410591668752,0.48834172808485354,0.8115234046533988,0.8164609834768239,0.32587186273705093,0.9927330190358904,0.4030524394522145
0.28793369600933705,0.06265894676588646,0.9254213928611028,0.06833708318921172,0.6922119741808023,0.6359788677991605,0.5798243862050724,0.07438956981624134,0.8083593825694653,0.835877049523298
0.13714327603797782,0.856530000769102,0.5401994076796404,0.2559275544785361,0.610152883816491,0.9055712326634336,0.4509069060913392,0.6669905028366289,0.09415160565458458,0.23740936643440747
0.40970688683862444,0.1568623993217112,0.12270996356480413,0.15012922039637677,0.4652129222291821,0.26485396363905855,0.504956784640904,0.2793971565938437,0.6546644956982336,0.2866187593662649
